"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","MAP_LABEL","DESC"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","119307054","","https://www.inaturalist.org/observations/119307054","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","131963118","","https://www.inaturalist.org/observations/131963118","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","131963341","","https://www.inaturalist.org/observations/131963341","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","171570649","","https://www.inaturalist.org/observations/171570649","indiamarie","",NA,"2023-07-06",2023,7,6,"Human Observation","",NA,NA,"British Columbia","Canada","CA",99,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","175284514","","https://www.inaturalist.org/observations/175284514","inatter","",NA,"2023-07-26",2023,7,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Alnus rubra","Bong.",56034,"Plantae","Tracheophyta","Magnoliopsida","Fagales","",NA,"Betulaceae","Alnus",NA,"Alnus rubra","","species","iNaturalist","Observations","194114369","","https://www.inaturalist.org/observations/194114369","Rand Rudland","",NA,"2023-12-16",2023,12,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","181500782","","https://www.inaturalist.org/observations/181500782","Ken A. Thompson","",NA,"2023-09-02",2023,9,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","182987025","","https://www.inaturalist.org/observations/182987025","abbytinsley","",NA,"2023-09-10",2023,9,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",983,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Anemonoides nemorosa","(L.) Holub",950603,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Anemonoides",NA," Anemonoides nemorosa","","species","iNaturalist","Observations","43676238","","https://www.inaturalist.org/observations/43676238","barfeen","",NA,"2020-04-25",2020,4,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5034,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"barfeen",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Angelica genuflexa","Nutt.",75450,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Angelica",NA,"Angelica genuflexa","","species","iNaturalist","Observations","226515872","","https://www.inaturalist.org/observations/226515872","Andrei Okunev","",NA,"2024-06-26",2024,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Angelica lucida","L.",75453,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Angelica",NA,"Angelica lucida","","species","iNaturalist","Observations","209898452","","https://www.inaturalist.org/observations/209898452","Harry Hill","",NA,"2024-04-26",2024,4,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Angelica lucida","L.",75453,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Angelica",NA,"Angelica lucida","","species","iNaturalist","Observations","80790295","","https://www.inaturalist.org/observations/80790295","Lou D","",NA,"2021-05-29",2021,5,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",119,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","82224275","","https://www.inaturalist.org/observations/82224275","Stephen Hui","",NA,"2021-06-04",2021,6,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Stephen Hui",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","26102508","","https://www.inaturalist.org/observations/26102508","Samantha Leigh","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",132,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Samantha Leigh",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","26102508","","https://www.inaturalist.org/observations/26102508","Samantha Leigh","",NA,"2019-05-30",2019,5,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",132,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","82224275","","https://www.inaturalist.org/observations/82224275","Stephen Hui","",NA,"2021-06-04",2021,6,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","50561785","","https://www.inaturalist.org/observations/50561785","schneidz0621","",NA,"2020-06-21",2020,6,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Arabis eschscholtziana","Andrz.",75494,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Arabis",NA,"Arabis eschscholtziana","","species","RBCM","V","V007549","","RBCM:Botany:V007549","George Hardy","s.n.",NA,"1925-05-03",1925,5,3,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"Curtis Bjork",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Arbutus menziesii","Pursh",51046,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Arbutus",NA,"Arbutus menziesii","","species","iNaturalist","Observations","122298661","","https://www.inaturalist.org/observations/122298661","mmedaley","",NA,"2022-06-16",2022,6,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",639592,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4? (2014)",NA,"Krissa Klein",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Argentina pacifica","(Howell) Rydb.",524900,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Argentina",NA,"Argentina pacifica","","species","iNaturalist","Observations","209896397","","https://www.inaturalist.org/observations/209896397","Harry Hill","",NA,"2024-04-26",2024,4,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Argentina pacifica","(Howell) Rydb.",524900,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Argentina",NA,"Argentina pacifica","","species","iNaturalist","Observations","80784925","","https://www.inaturalist.org/observations/80784925","Lou D","",NA,"2021-05-29",2021,5,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",84,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Arnica lanceolata ssp. prima","Nutt.",79623,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Arnica",NA,"Arnica lanceolata","prima","subspecies","RBCM","V","V144334","","RBCM:Botany:V144334","C. Tay","CMT-79-64",NA,"1970-07-28",1970,7,28,"PRESERVED_SPECIMEN","McNair Creek: avalanche chute on W side of creek valley",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5? (2015)",NA,"Hans Roemer; Ryan Batten",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Arnica lanceolata ssp. prima","Nutt.",79623,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Arnica",NA,"Arnica lanceolata","prima","subspecies","iNaturalist","Observations","124663537","","https://www.inaturalist.org/observations/124663537","Shaan Aroeste","",NA,"2022-07-02",2022,7,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5? (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","236028610","","https://www.inaturalist.org/observations/236028610","Andrei Okunev","",NA,"2024-07-04",2024,7,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","209900159","","https://www.inaturalist.org/observations/209900159","Harry Hill","",NA,"2024-04-26",2024,4,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","166847516","","https://www.inaturalist.org/observations/166847516","Rand Rudland","",NA,"2023-06-11",2023,6,11,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","53501387","","https://www.inaturalist.org/observations/53501387","student_of_life","",NA,"2020-07-17",2020,7,17,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Asarum caudatum","Lindl.",52858,"Plantae","Tracheophyta","Magnoliopsida","Piperales","",NA,"Aristolochiaceae","Asarum",NA,"Asarum caudatum","","species","iNaturalist","Observations","101087544","","https://www.inaturalist.org/observations/101087544","aaron gaffney","",NA,"2021-11-11",2021,11,11,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","209937532","","https://www.inaturalist.org/observations/209937532","Harry Hill","",NA,"2024-04-26",2024,4,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","119305019","","https://www.inaturalist.org/observations/119305019","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","131962901","","https://www.inaturalist.org/observations/131962901","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","131963538","","https://www.inaturalist.org/observations/131963538","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Barbarea verna","(P. Mill.) Asch.",71136,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Barbarea",NA,"Barbarea verna","","species","iNaturalist","Observations","125472090","","https://www.inaturalist.org/observations/125472090","Lyrae","",NA,"2022-06-26",2022,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Bidens amplissima","Greene",159233,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Bidens",NA,"Bidens amplissima","","species","iNaturalist","Observations","4366532","","https://www.inaturalist.org/observations/4366532","judith holm","",NA,"2016-09-15",2016,9,15,"Human Observation","",NA,NA,"British Columbia","Canada","CA",221,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Buddleja davidii","Franch.",75916,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Scrophulariaceae","Buddleja",NA,"Buddleja davidii","","species","iNaturalist","Observations","194116050","","https://www.inaturalist.org/observations/194116050","Rand Rudland","",NA,"2023-12-16",2023,12,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
"Canadanthus modestus","(Lindl.) G.L.Nesom",159806,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Canadanthus",NA,"Canadanthus modestus","","species","iNaturalist","Observations","131963634","","https://www.inaturalist.org/observations/131963634","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHvm1","Submontane Very Wet Maritime Coastal Western Hemlock Zone"
